stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2454,聯發科,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
3661,世芯-KY,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
3443,創意,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
3035,智原,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
2388,威盛,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
2401,凌陽,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
6695,芯鼎,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
8054,安國,ASIC,ASIC,2024,2026,2024,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50919,ASIC概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「ASIC」成分股表格,2026-04-29,
