stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
1522,堤維西,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
1536,和大,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
1723,中碳,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
2104,國際中橡,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
2105,正新,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
2204,中華,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
2308,台達電,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
2313,華通,電動車,電動車,2021,2026,2021,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50500,電動車概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電動車」成分股表格,2026-04-29,
