stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2377,微星,居家辦公(WFH),居家辦公(WFH),2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50868,居家辦公(WFH)概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「居家辦公(WFH)」成分股表格,2026-04-29,no_search_result
2382,廣達,居家辦公(WFH),居家辦公(WFH),2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50868,居家辦公(WFH)概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「居家辦公(WFH)」成分股表格,2026-04-29,no_search_result
2458,義隆,居家辦公(WFH),居家辦公(WFH),2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50868,居家辦公(WFH)概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「居家辦公(WFH)」成分股表格,2026-04-29,no_search_result
3596,智易,居家辦公(WFH),居家辦公(WFH),2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50868,居家辦公(WFH)概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「居家辦公(WFH)」成分股表格,2026-04-29,no_search_result
2412,中華電,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3045,台灣大,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3083,網龍,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3086,華義*,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3293,鈊象,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3546,宇峻,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
3687,歐買尬,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
4946,辣椒,宅經濟,宅經濟,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50110,宅經濟概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「宅經濟」成分股表格,2026-04-29,no_search_result
2317,鴻海,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2324,仁寶,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2353,宏碁,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2357,華碩,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2379,瑞昱,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2382,廣達,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2454,聯發科,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
2458,義隆,Chromebook,CHROMEBOOK,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50867,Chromebook概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「Chromebook」成分股表格,2026-04-29,no_search_result
1515,力山,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
1598,岱宇,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
1736,喬山,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
2353,宏碁,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
2357,華碩,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
2376,技嘉,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
2377,微星,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
2608,嘉里大榮,電商,電商,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50871,電商概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「電商」成分股表格,2026-04-29,no_search_result
1904,正隆,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
1907,永豐餘,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
1909,榮成,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
2607,榮運,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
2608,嘉里大榮,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
2636,台驊控股,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
2642,宅配通,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
2643,捷迅,物流,物流,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50869,物流概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「物流」成分股表格,2026-04-29,no_search_result
3083,網龍,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
3086,華義*,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
