stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2308,台達電,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
1503,士電,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3015,全漢,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
8261,富鼎,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3023,信邦,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
2301,光寶科,HVDC/直流電力,HVDC直流電力,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：HVDC/直流電力,,,,local_exact_or_alias,medium,本專案既有族群字典「HVDC/直流電力」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
