stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2330,台積電,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3081,聯亞,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3363,上詮,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
6706,惠特,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3105,穩懋,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3450,聯鈞,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
3339,泰谷,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
6153,嘉聯益,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
6498,久禾光,矽光子,矽光子,2026,,2026,local_concept_groups,project_taxonomy,C:\Users\user\Desktop\fin ai\族群統計網頁\concept_groups.py,本機 concept_groups.py：矽光子,,,,local_exact_or_alias,medium,本專案既有族群字典「矽光子」,2026-04-29,不是外部網頁即時爬取；用於補 CMoney 未收錄或名稱不一致的概念
