stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2059,川湖,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2308,台達電,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2317,鴻海,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2330,台積電,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2345,智邦,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2356,英業達,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2368,金像電,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
2382,廣達,AWS,AWS,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50926,AWS概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「AWS」成分股表格,2026-04-29,
