stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
2308,台達電,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2330,台積電,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2357,華碩,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2376,技嘉,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2377,微星,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2388,威盛,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2399,映泰,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
2408,南亞科,虛擬貨幣,虛擬貨幣,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50874,虛擬貨幣概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「虛擬貨幣」成分股表格,2026-04-29,
