stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
3211,順達,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
4931,新盛力,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
6781,AES-KY,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
2308,台達電,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
2301,光寶科,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
5309,系統電,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
3003,健和興,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
2392,正崴,BBU,BBU,2026,2026,2026,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50918,BBU概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「BBU」成分股表格,2026-04-29,"search_failed: HTTPSConnectionPool(host='html.duckduckgo.com', port=443): Max retries exceeded with url: /html/?q=2026+%E5%8F%B0%E8%82%A1+BBU+%E6%A6%82%E5%BF%B5%E8%82%A1&kl=tw-tzh (Caused by ConnectTimeoutError(<HTTPSConnection(host='html.duckduckgo.com', port=443) at 0x2ada4c739d0>, 'Connection to html.duckduckgo.com timed out. (connect timeout=25)'))"
