股票代號,股票名稱
1504,東元
1513,中興電
1515,力山
1517,利奇
1526,日馳
1527,鑽全
1528,恩德
1531,高林股
1533,車王電
1538,正峰
1539,巨庭
1541,錩泰
1558,伸興
1560,中砂
1570,力肯
1580,新麥
1593,祺驊
2233,宇隆
2359,所羅門
2464,盟立
3373,熱映
3379,彬台
3498,陽程
4527,方土霖
4532,瑞智
4545,銘鈺
4549,桓達
4551,智伸科
4552,力達-KY
4560,強信-KY
4568,科際精密
4588,玖鼎電力
4590,富田-創
4744,皇將
5291,邑昇
5292,華懋
5306,桂盟
6125,廣運
6208,日揚
6215,和椿
6425,易發
6603,富強鑫
6641,基士德-KY
6855,數泓科
6904,伯鑫
6982,大井泵浦
7786,東方風能
8374,羅昇
8383,千附
8499,鼎炫-KY
911608,明輝-DR
9914,美利達
9921,巨大
