股票代號,股票名稱
1220,台榮
1234,黑松
1264,德麥
1432,大魯閣
1443,立益物流
1528,恩德
1712,興農
2230,泰茂
2547,日勝生
2601,益航
2611,志信
2901,欣欣
2903,遠百
2906,高林
2908,特力
2910,統領
2912,統一超
2913,農林
2915,潤泰全
2926,誠品生活
2939,永邑-KY
2945,三商家購
2947,振宇五金
2948,寶陞
3205,佰研
4702,中美實
5902,德記
5903,全家
5904,寶雅
5907,大洋-KY
6195,詩肯
8433,弘帆
8472,夠麻吉
9902,台火
