股票代號,股票名稱
2302,麗正
2340,台亞
2426,鼎元
2434,統懋
2481,強茂
3232,昱捷
3257,虹冠電
3317,尼克森
3675,德微
4923,力士
5299,杰力
5425,台半
6259,百徽
6435,大中
6573,虹揚-KY
6651,全宇昕
6693,廣閎科
6719,力智
6720,久昌
7712,博盛半導體
8255,朋程
8261,富鼎
