股票代號,股票名稱
2332,友訊
2352,佳世達
2390,云辰
3059,華晶科
3128,昇銳
3297,杭特
3356,奇偶
3434,哲固
5251,天鉞電
5484,慧友
5489,彩富
6419,京晨科
6556,勝品
6560,欣普羅
8072,陞泰
9917,中保科
9925,新保
