股票代號,股票名稱
1611,中電
2301,光寶科
2308,台達電
2340,台亞
2393,億光
2409,友達
2426,鼎元
2466,冠西電
2486,一詮
2491,吉祥全
3031,佰鴻
3066,李洲
3339,泰谷
3346,麗清
3406,玉晶光
3437,榮創
3481,群創
3516,亞帝歐
3591,艾笛森
3714,富采
3717,聯嘉投控
4956,光鋐
4972,湯石照明
5230,雷笛克光學
5244,弘凱
6164,華興
6168,宏齊
6224,聚鼎
6226,光鼎
6271,同欣電
6278,台表科
6597,立誠
6672,騰輝電子-KY
6706,惠特
6854,錼創科技-KY創
7717,萊德光電-KY
7753,星亞
8111,立��
911868,同方友友-DR
