股票代號,股票名稱
2308,台達電
2354,鴻準
2375,凱美
2421,建準
3017,奇鋐
3071,協禧
3324,雙鴻
3338,泰碩
3483,力致
3512,皇龍
3540,曜越
3653,健策
6124,業強
6230,尼得科超眾
6275,元山
6591,動力-KY
6831,邁科
8093,保銳
