股票代號,股票名稱
1560,中砂
1785,光洋科
2303,聯電
2323,中環
2330,台積電
2337,旺宏
2338,光罩
2342,茂矽
2344,華邦電
2408,南亞科
2455,全新
3016,嘉晶
3054,立萬利
3081,聯亞
3105,穩懋
3234,光環
3532,台勝科
3583,辛耘
3663,鑫科
3675,德微
3707,漢磊
4919,新唐
4971,IET-KY
4991,環宇-KY
5222,全訊
5347,世界
5483,中美晶
6103,合邦
6182,合晶
6265,方土昶
6488,環球晶
6770,力積電
6789,采鈺
8028,昇陽半導體
8086,宏捷科
