股票代號,股票名稱
2880,華南金
2881,富邦金
2882,國泰金
2883,凱基金
2884,玉山金
2885,元大金
2886,兆豐金
2887,台新新光金
2889,國票金
2890,永豐金
2891,中信金
2892,第一金
5880,合庫金
