股票代號,股票名稱
2734,易飛網
2941,米斯特
3045,台灣大
3085,新零售
3130,一零四
5278,尚凡*
5287,數字
5321,美而快
6136,富爾特
6165,浪凡
6703,軒郁
7782,光速火箭
8044,網家
8454,富邦媒
8472,夠麻吉
8477,創業家
8487,愛爾達-創
9960,邁達康
