股票代號,股票名稱
1201,味全
1213,大飲
1216,統一
1217,愛之味
1218,泰山
1234,黑松
1256,鮮活果汁-KY
1737,臺鹽
5902,德記
7743,金利食安
7757,金色三麥
910322,康師傅-DR
