股票代號,股票名稱
1315,達新
1402,遠東新
1417,嘉裕
1419,新紡
1451,年興
1467,南緯
1473,台南
1476,儒鴻
1477,聚陽
2906,高林
2915,潤泰全
2916,滿心
2941,米斯特
4413,飛寶企業
4414,如興
4432,銘旺實
4433,興采
4438,廣越
4441,振大環球
5321,美而快
5906,台南-KY
8916,光隆
