股票代號,股票名稱
2359,所羅門
2409,友達
3038,全台
3049,精金
3168,眾福科
3285,微端
3481,群創
3622,洋華
3623,富晶通
3673,TPK-KY
4729,熒茂
4995,晶達
5220,萬達光電
5245,智晶
5315,光聯
5432,新門
6116,彩晶
6120,達運
6143,振曜
6167,久正
6456,GIS-KY
6899,創為精密
6916,華凌
8049,晶采
8069,元太
8085,福華
8104,錸寶
8105,凌巨
